2024-01-16 17:02:29,691: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-16 17:02:29,692: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-16 17:02:29,692: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-16 17:02:29,693: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:29[0m
2024-01-16 17:02:29,693: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:29,694: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:29,923: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:29[0m
2024-01-16 17:02:29,924: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:29,925: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-16 17:02:29,926: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-16 17:02:29,926: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:29[0m
2024-01-16 17:02:29,926: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:29,928: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,156: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,157: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:30,159: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-01-16 17:02:30,159: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-01-16 17:02:30,160: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,161: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,388: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,392: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:30,393: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-01-16 17:02:30,393: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-01-16 17:02:30,395: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,619: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,621: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:30,622: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-01-16 17:02:30,622: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-01-16 17:02:30,623: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,623: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,624: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,853: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,854: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:30,855: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-01-16 17:02:30,856: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-01-16 17:02:30,857: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-16 17:02:30,858: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-16 17:02:30,860: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-16 17:02:30,860: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-16 17:02:30,861: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-01-16 17:02:30,861: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-16 17:02:30,862: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-01-16 17:02:30,862: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-16 17:02:30,864: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:30[0m
2024-01-16 17:02:30,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:30,865: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,092: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,093: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:31,094: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-01-16 17:02:31,094: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-01-16 17:02:31,095: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,095: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,097: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,381: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,382: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:31,383: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-01-16 17:02:31,383: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-01-16 17:02:31,384: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,747: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,749: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:31,750: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-01-16 17:02:31,750: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-01-16 17:02:31,751: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,755: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,989: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,990: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:31,991: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-01-16 17:02:31,992: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-01-16 17:02:31,993: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:31[0m
2024-01-16 17:02:31,993: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:31,994: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,223: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,224: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:32,225: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-01-16 17:02:32,225: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-01-16 17:02:32,226: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-16 17:02:32,228: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-16 17:02:32,229: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-16 17:02:32,230: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-16 17:02:32,230: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-01-16 17:02:32,231: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-16 17:02:32,232: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-01-16 17:02:32,232: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-16 17:02:32,233: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,233: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,234: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,462: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,464: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:32,465: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-01-16 17:02:32,465: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-01-16 17:02:32,466: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,466: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,467: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,703: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,704: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:32,705: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-01-16 17:02:32,706: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-01-16 17:02:32,706: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,708: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,933: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,934: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:32,935: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-01-16 17:02:32,936: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-01-16 17:02:32,937: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:32[0m
2024-01-16 17:02:32,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:32,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,265: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,266: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:33,267: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
2024-01-16 17:02:33,268: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-01-16 17:02:33,269: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-16 17:02:33,271: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-16 17:02:33,272: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-01-16 17:02:33,272: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-16 17:02:33,273: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-01-16 17:02:33,274: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-16 17:02:33,275: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-01-16 17:02:33,275: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-16 17:02:33,276: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,276: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,279: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,509: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,511: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:33,512: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-01-16 17:02:33,512: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-01-16 17:02:33,513: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,513: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,514: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,831: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,832: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:33,833: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-01-16 17:02:33,833: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-01-16 17:02:33,834: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:33[0m
2024-01-16 17:02:33,834: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:33,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,081: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,082: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:34,084: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-01-16 17:02:34,084: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-01-16 17:02:34,085: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,085: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,086: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,327: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,328: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:34,329: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
2024-01-16 17:02:34,330: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-01-16 17:02:34,331: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,572: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,577: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:34,578: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-01-16 17:02:34,578: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-01-16 17:02:34,579: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-16 17:02:34,581: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-16 17:02:34,582: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-16 17:02:34,582: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-16 17:02:34,583: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-01-16 17:02:34,584: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-16 17:02:34,585: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-01-16 17:02:34,585: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-16 17:02:34,587: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,587: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,588: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,829: root: INFO: [32mNew market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-01-16 17:02:34,832: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,832: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:34,832: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,834: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-16 17:02:34,834: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-16 17:02:34,834: root: INFO: [32mFilled Transaction: sell 155.0 of SPY at 323.35000610 USD per share[0m
2024-01-16 17:02:34,834: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-01-16 17:02:34,838: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:34,839: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-01-16 17:02:34,839: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-01-16 17:02:34,840: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:34[0m
2024-01-16 17:02:34,840: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:34,841: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,067: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,067: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,069: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,071: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:35,072: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-01-16 17:02:35,073: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-01-16 17:02:35,074: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,074: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,322: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,322: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,324: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,325: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:35,326: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-01-16 17:02:35,327: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
2024-01-16 17:02:35,328: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,329: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,579: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,580: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,581: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,582: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:35,583: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-01-16 17:02:35,584: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-01-16 17:02:35,585: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,586: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,586: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,925: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-16 17:02:35[0m
2024-01-16 17:02:35,925: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,925: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,926: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,926: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,926: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,927: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,928: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-16 17:02:35,929: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-01-16 17:02:35,929: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-01-16 17:02:35,930: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-16 17:02:35,930: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,931: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,931: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,931: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,931: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,932: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,933: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,933: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,934: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,934: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,934: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,936: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-16 17:02:35,937: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,938: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,938: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,938: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-16 17:02:35,939: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-16 17:02:35,939: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-16 17:02:35,940: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-16 17:02:35,940: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
